zacatek_14_dni;zacatek_tyden;datum_zobrazeni;datum;kraj_kod;kraj;okres_kod;okres;incidence14_100;incidence_65_14_100
2020-12-15;2020-12-22;2020-12-29;2020-12-28;CZ072;Zlínský kraj;CZ0724;Zlín;1171.915763900000;1035.858548300000
2020-12-15;2020-12-22;2020-12-29;2020-12-28;CZ080;Moravskoslezský kraj;CZ0801;Bruntál;814.437154000000;698.546407100000
2020-12-15;2020-12-22;2020-12-29;2020-12-28;CZ080;Moravskoslezský kraj;CZ0802;Frýdek-Místek;1267.120096800000;1064.866535100000
2020-12-15;2020-12-22;2020-12-29;2020-12-28;CZ080;Moravskoslezský kraj;CZ0803;Karviná;1139.962001200000;964.732560200000
2020-12-15;2020-12-22;2020-12-29;2020-12-28;CZ080;Moravskoslezský kraj;CZ0804;Nový Jičín;1212.585022700000;1016.013995400000
2020-12-15;2020-12-22;2020-12-29;2020-12-28;CZ080;Moravskoslezský kraj;CZ0805;Opava;1507.070065100000;1133.937330400000
2020-12-15;2020-12-22;2020-12-29;2020-12-28;CZ080;Moravskoslezský kraj;CZ0806;Ostrava-město;1460.588170900000;1149.549772500000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ010;Hl. m. Praha;CZ0100;Praha;945.421539400000;641.408470800000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ020;Středočeský kraj;CZ0201;Benešov;1031.041905500000;777.734298500000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ020;Středočeský kraj;CZ0202;Beroun;1073.029098000000;663.046584700000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ020;Středočeský kraj;CZ0203;Kladno;1089.000078000000;965.323336400000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ020;Středočeský kraj;CZ0204;Kolín;960.798261500000;838.751302700000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ020;Středočeský kraj;CZ0205;Kutná Hora;1070.844542900000;999.057492900000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ020;Středočeský kraj;CZ0206;Mělník;1174.726903400000;777.468094400000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ020;Středočeský kraj;CZ0207;Mladá Boleslav;885.206919000000;621.066233100000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ020;Středočeský kraj;CZ0208;Nymburk;1062.585492500000;777.489818500000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ020;Středočeský kraj;CZ0209;Praha-východ;1030.359977900000;683.649971200000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ020;Středočeský kraj;CZ020A;Praha-západ;1063.359627100000;709.432027000000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ020;Středočeský kraj;CZ020B;Příbram;986.933555700000;625.819273500000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ020;Středočeský kraj;CZ020C;Rakovník;961.088513700000;791.534027300000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ031;Jihočeský kraj;CZ0311;České Budějovice;794.781090600000;731.309517500000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ031;Jihočeský kraj;CZ0312;Český Krumlov;635.193969700000;736.777475600000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ031;Jihočeský kraj;CZ0313;Jindřichův Hradec;852.335376800000;971.367543100000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ031;Jihočeský kraj;CZ0314;Písek;840.934806500000;653.926734800000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ031;Jihočeský kraj;CZ0315;Prachatice;814.076660500000;802.934179200000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ031;Jihočeský kraj;CZ0316;Strakonice;645.735601600000;648.736315700000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ031;Jihočeský kraj;CZ0317;Tábor;751.498611000000;809.332187900000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ032;Plzeňský kraj;CZ0321;Domažlice;647.739357400000;879.244978600000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ032;Plzeňský kraj;CZ0322;Klatovy;638.851918200000;527.481801800000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ032;Plzeňský kraj;CZ0323;Plzeň-město;939.880584700000;723.022829600000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ032;Plzeňský kraj;CZ0324;Plzeň-jih;1037.991431400000;1395.312981800000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ032;Plzeňský kraj;CZ0325;Plzeň-sever;925.242876200000;727.201257800000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ032;Plzeňský kraj;CZ0326;Rokycany;1092.220713600000;713.931581500000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ032;Plzeňský kraj;CZ0327;Tachov;940.444640700000;820.523473200000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ041;Karlovarský kraj;CZ0411;Cheb;751.904314900000;486.407609500000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ041;Karlovarský kraj;CZ0412;Karlovy Vary;626.208434200000;631.502246600000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ041;Karlovarský kraj;CZ0413;Sokolov;821.883643900000;1107.706811200000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ042;Ústecký kraj;CZ0421;Děčín;976.517268500000;785.205841300000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ042;Ústecký kraj;CZ0422;Chomutov;486.610215600000;562.414868800000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ042;Ústecký kraj;CZ0423;Litoměřice;980.211919600000;742.368944900000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ042;Ústecký kraj;CZ0424;Louny;903.207945400000;954.526590300000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ042;Ústecký kraj;CZ0425;Most;764.493142800000;770.523956200000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ042;Ústecký kraj;CZ0426;Teplice;919.641750300000;775.347912500000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ042;Ústecký kraj;CZ0427;Ústí nad Labem;1053.310764300000;842.684910900000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ051;Liberecký kraj;CZ0511;Česká Lípa;896.418199400000;738.417964700000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ051;Liberecký kraj;CZ0512;Jablonec nad Nisou;1152.569292000000;973.771006700000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ051;Liberecký kraj;CZ0513;Liberec;1317.003177200000;1151.730460600000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ051;Liberecký kraj;CZ0514;Semily;836.741028600000;601.401202800000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ052;Královéhradecký kraj;CZ0521;Hradec Králové;1534.547092500000;1127.080391000000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ052;Královéhradecký kraj;CZ0522;Jičín;931.975763600000;804.179384800000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ052;Královéhradecký kraj;CZ0523;Náchod;1027.665108400000;902.019198900000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ052;Královéhradecký kraj;CZ0524;Rychnov nad Kněžnou;1647.707947500000;1567.359882900000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ052;Královéhradecký kraj;CZ0525;Trutnov;1047.652952200000;661.607316500000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ053;Pardubický kraj;CZ0531;Chrudim;1244.587192700000;793.504336500000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ053;Pardubický kraj;CZ0532;Pardubice;1296.162242500000;803.591855400000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ053;Pardubický kraj;CZ0533;Svitavy;863.581033800000;618.817683100000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ053;Pardubický kraj;CZ0534;Ústí nad Orlicí;731.151690400000;604.766986800000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ063;Kraj Vysočina;CZ0631;Havlíčkův Brod;1344.360743800000;1085.597078300000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ063;Kraj Vysočina;CZ0632;Jihlava;961.910796600000;644.295302000000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ063;Kraj Vysočina;CZ0633;Pelhřimov;741.334956100000;518.366824500000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ063;Kraj Vysočina;CZ0634;Třebíč;777.908131000000;697.154382400000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ063;Kraj Vysočina;CZ0635;Žďár nad Sázavou;846.324413000000;710.064203400000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ064;Jihomoravský kraj;CZ0641;Blansko;699.127693800000;504.284184200000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ064;Jihomoravský kraj;CZ0642;Brno-město;880.565156000000;587.739280300000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;751.417811400000;445.358828500000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ064;Jihomoravský kraj;CZ0644;Břeclav;732.644830600000;704.073258100000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ064;Jihomoravský kraj;CZ0645;Hodonín;765.867886100000;526.183913800000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ064;Jihomoravský kraj;CZ0646;Vyškov;1000.216731600000;1080.316742000000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ064;Jihomoravský kraj;CZ0647;Znojmo;640.134323200000;546.713107800000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ071;Olomoucký kraj;CZ0711;Jeseník;966.603455500000;1011.904761900000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ071;Olomoucký kraj;CZ0712;Olomouc;922.402663500000;803.793565300000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ071;Olomoucký kraj;CZ0713;Prostějov;1179.979014400000;995.024875600000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ071;Olomoucký kraj;CZ0714;Přerov;1111.866081900000;796.417954200000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ071;Olomoucký kraj;CZ0715;Šumperk;695.084581000000;567.012311100000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ072;Zlínský kraj;CZ0721;Kroměříž;1494.166674500000;1356.632675900000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ072;Zlínský kraj;CZ0722;Uherské Hradiště;860.602140200000;691.150562400000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ072;Zlínský kraj;CZ0723;Vsetín;1242.552360200000;962.032250300000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ072;Zlínský kraj;CZ0724;Zlín;1215.745204800000;986.295938300000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ080;Moravskoslezský kraj;CZ0801;Bruntál;887.583654400000;780.728337300000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ080;Moravskoslezský kraj;CZ0802;Frýdek-Místek;1350.507779700000;1164.697772800000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ080;Moravskoslezský kraj;CZ0803;Karviná;1232.117049000000;1028.385017800000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ080;Moravskoslezský kraj;CZ0804;Nový Jičín;1258.106440900000;1053.021127700000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ080;Moravskoslezský kraj;CZ0805;Opava;1644.385937000000;1243.580125800000
2020-12-16;2020-12-23;2020-12-30;2020-12-29;CZ080;Moravskoslezský kraj;CZ0806;Ostrava-město;1570.850708200000;1223.814091600000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ010;Hl. m. Praha;CZ0100;Praha;1028.787783800000;717.453795400000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ020;Středočeský kraj;CZ0201;Benešov;1157.784617800000;900.019565600000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ020;Středočeský kraj;CZ0202;Beroun;1291.842874800000;863.103743900000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ020;Středočeský kraj;CZ0203;Kladno;1193.515253800000;1027.803811300000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ020;Středočeský kraj;CZ0204;Kolín;1071.884470300000;878.455506400000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ020;Středočeský kraj;CZ0205;Kutná Hora;1142.058342500000;1036.757775600000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ020;Středočeský kraj;CZ0206;Mělník;1268.961226600000;885.042296200000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ020;Středočeský kraj;CZ0207;Mladá Boleslav;925.862002800000;671.084990200000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ020;Středočeský kraj;CZ0208;Nymburk;1117.102472000000;883.270746200000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ020;Středočeský kraj;CZ0209;Praha-východ;1144.304399000000;726.827864100000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ020;Středočeský kraj;CZ020A;Praha-západ;1173.177623900000;807.726825900000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ020;Středočeský kraj;CZ020B;Příbram;1059.911036900000;778.045583300000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ020;Středočeský kraj;CZ020C;Rakovník;1076.275152000000;955.003011200000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ031;Jihočeský kraj;CZ0311;České Budějovice;880.537817100000;857.578786700000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ031;Jihočeský kraj;CZ0312;Český Krumlov;648.190265700000;789.404438200000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ031;Jihočeský kraj;CZ0313;Jindřichův Hradec;918.493362100000;1057.824340100000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ031;Jihočeský kraj;CZ0314;Písek;882.841856700000;666.624341300000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ031;Jihočeský kraj;CZ0315;Prachatice;908.234924800000;902.061855600000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ031;Jihočeský kraj;CZ0316;Strakonice;712.146046400000;682.524665400000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ031;Jihočeský kraj;CZ0317;Tábor;803.158048600000;872.631912100000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ032;Plzeňský kraj;CZ0321;Domažlice;675.131320200000;903.444381700000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ032;Plzeňský kraj;CZ0322;Klatovy;702.505642000000;506.382529800000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ032;Plzeňský kraj;CZ0323;Plzeň-město;997.529339000000;747.783885500000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ032;Plzeňský kraj;CZ0324;Plzeň-jih;1105.720766100000;1487.819919800000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ032;Plzeňský kraj;CZ0325;Plzeň-sever;951.499768600000;753.406708500000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ032;Plzeňský kraj;CZ0326;Rokycany;1183.407971700000;793.257312800000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ032;Plzeňský kraj;CZ0327;Tachov;966.210247300000;945.159950100000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ041;Karlovarský kraj;CZ0411;Cheb;928.694589300000;626.925363400000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ041;Karlovarský kraj;CZ0412;Karlovy Vary;668.884669600000;659.838885900000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ041;Karlovarský kraj;CZ0413;Sokolov;906.906089800000;1243.224133800000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ042;Ústecký kraj;CZ0421;Děčín;996.587979100000;829.236075400000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ042;Ústecký kraj;CZ0422;Chomutov;513.021625300000;593.171931900000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ042;Ústecký kraj;CZ0423;Litoměřice;944.279172300000;738.221632300000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ042;Ústecký kraj;CZ0424;Louny;942.427702900000;1031.600166000000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ042;Ústecký kraj;CZ0425;Most;834.318043400000;854.581115100000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ042;Ústecký kraj;CZ0426;Teplice;959.929341700000;815.109343900000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ042;Ústecký kraj;CZ0427;Ústí nad Labem;1124.537029200000;905.260523100000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ051;Liberecký kraj;CZ0511;Česká Lípa;909.002904100000;748.533279300000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ051;Liberecký kraj;CZ0512;Jablonec nad Nisou;1190.069154100000;994.712318700000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ051;Liberecký kraj;CZ0513;Liberec;1372.803571200000;1120.215448000000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ051;Liberecký kraj;CZ0514;Semily;892.073903100000;663.401326800000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ052;Královéhradecký kraj;CZ0521;Hradec Králové;1696.462811100000;1276.619312600000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ052;Královéhradecký kraj;CZ0522;Jičín;979.449059900000;815.919229800000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ052;Královéhradecký kraj;CZ0523;Náchod;1122.246676000000;1017.874875800000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ052;Královéhradecký kraj;CZ0524;Rychnov nad Kněžnou;1728.329743100000;1549.063853100000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ052;Královéhradecký kraj;CZ0525;Trutnov;1234.976012400000;821.171434100000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ053;Pardubický kraj;CZ0531;Chrudim;1289.514687400000;858.091898800000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ053;Pardubický kraj;CZ0532;Pardubice;1375.391157100000;883.665065200000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ053;Pardubický kraj;CZ0533;Svitavy;942.175534100000;665.697810600000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ053;Pardubický kraj;CZ0534;Ústí nad Orlicí;829.506418300000;690.145855500000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ063;Kraj Vysočina;CZ0631;Havlíčkův Brod;1441.289574800000;1180.649357100000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ063;Kraj Vysočina;CZ0632;Jihlava;1117.682261400000;787.472035700000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ063;Kraj Vysočina;CZ0633;Pelhřimov;798.041547900000;582.362728700000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ063;Kraj Vysočina;CZ0634;Třebíč;899.738290700000;846.231420100000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ063;Kraj Vysočina;CZ0635;Žďár nad Sázavou;936.881125200000;769.590543800000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ064;Jihomoravský kraj;CZ0641;Blansko;772.430728600000;544.448411200000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ064;Jihomoravský kraj;CZ0642;Brno-město;954.513748600000;635.563889900000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;819.526179400000;488.926539900000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ064;Jihomoravský kraj;CZ0644;Břeclav;819.495919700000;760.226340100000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ064;Jihomoravský kraj;CZ0645;Hodonín;901.632422300000;623.277374000000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ064;Jihomoravský kraj;CZ0646;Vyškov;1070.654529600000;1159.502262400000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ064;Jihomoravský kraj;CZ0647;Znojmo;731.082369100000;617.256734700000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ071;Olomoucký kraj;CZ0711;Jeseník;958.702064800000;940.476190400000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ071;Olomoucký kraj;CZ0712;Olomouc;1006.489094200000;839.943011400000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ071;Olomoucký kraj;CZ0713;Prostějov;1254.533070700000;1066.098081000000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ071;Olomoucký kraj;CZ0714;Přerov;1162.054481400000;873.490659500000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ071;Olomoucký kraj;CZ0715;Šumperk;770.655306100000;695.172628000000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ072;Zlínský kraj;CZ0721;Kroměříž;1559.666992500000;1424.015093600000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ072;Zlínský kraj;CZ0722;Uherské Hradiště;977.317789900000;769.074400300000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ072;Zlínský kraj;CZ0723;Vsetín;1265.575508900000;965.455852600000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ072;Zlínský kraj;CZ0724;Zlín;1342.537515900000;1102.768071700000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ080;Moravskoslezský kraj;CZ0801;Bruntál;932.344945700000;888.592120800000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ080;Moravskoslezský kraj;CZ0802;Frýdek-Místek;1467.902729800000;1233.628865400000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ080;Moravskoslezský kraj;CZ0803;Karviná;1318.588525600000;1070.156943000000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ080;Moravskoslezský kraj;CZ0804;Nový Jičín;1370.260659500000;1130.399677000000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ080;Moravskoslezský kraj;CZ0805;Opava;1784.538913700000;1367.649604700000
2020-12-17;2020-12-24;2020-12-31;2020-12-30;CZ080;Moravskoslezský kraj;CZ0806;Ostrava-město;1671.430133200000;1305.814277300000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ010;Hl. m. Praha;CZ0100;Praha;1097.202473500000;781.554828200000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ020;Středočeský kraj;CZ0201;Benešov;1226.185446700000;944.042261700000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ020;Středočeský kraj;CZ0202;Beroun;1429.653474700000;988.853958200000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ020;Středočeský kraj;CZ0203;Kladno;1262.591375600000;1074.664167400000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ020;Středočeský kraj;CZ0204;Kolín;1181.996238600000;987.642066600000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ020;Středočeský kraj;CZ0205;Kutná Hora;1269.979427100000;1231.542569900000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ020;Středočeský kraj;CZ0206;Mělník;1293.663427900000;924.160187700000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ020;Středočeský kraj;CZ0207;Mladá Boleslav;966.517086600000;725.271976900000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ020;Středočeský kraj;CZ0208;Nymburk;1241.995916100000;1020.785952200000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ020;Středočeský kraj;CZ0209;Praha-východ;1228.547667600000;787.996545700000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ020;Středočeský kraj;CZ020A;Praha-západ;1240.809438900000;880.379503300000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ020;Středočeský kraj;CZ020B;Příbram;1146.788990800000;849.930229600000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ020;Středočeský kraj;CZ020C;Rakovník;1148.266801000000;1058.246580000000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ031;Jihočeský kraj;CZ0311;České Budějovice;921.884810300000;886.515494200000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ031;Jihočeský kraj;CZ0312;Český Krumlov;724.543505100000;842.031400700000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ031;Jihočeský kraj;CZ0313;Jindřichův Hradec;1001.190843700000;1113.766973500000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ031;Jihočeský kraj;CZ0314;Písek;903.795381800000;672.973144500000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ031;Jihočeský kraj;CZ0315;Prachatice;963.160579000000;951.625693800000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ031;Jihočeský kraj;CZ0316;Strakonice;811.055219500000;770.374374900000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ031;Jihočeský kraj;CZ0317;Tábor;859.691018000000;931.410227400000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ032;Plzeňský kraj;CZ0321;Domažlice;673.520028300000;846.979107800000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ032;Plzeňský kraj;CZ0322;Klatovy;752.271280500000;516.932165800000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ032;Plzeňský kraj;CZ0323;Plzeň-město;1036.648136700000;777.497152400000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ032;Plzeňský kraj;CZ0324;Plzeň-jih;1055.317540300000;1156.336725200000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ032;Plzeňský kraj;CZ0325;Plzeň-sever;943.997799400000;773.060796600000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ032;Plzeňský kraj;CZ0326;Rokycany;1333.360351700000;951.908775400000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ032;Plzeňský kraj;CZ0327;Tachov;971.731448700000;1007.478188600000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ041;Karlovarský kraj;CZ0411;Cheb;1086.932797800000;740.420472300000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ041;Karlovarský kraj;CZ0412;Karlovy Vary;659.304290200000;627.454155300000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ041;Karlovarský kraj;CZ0413;Sokolov;895.569763700000;1266.792363800000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ042;Ústecký kraj;CZ0421;Děčín;1087.678127500000;928.304102100000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ042;Ústecký kraj;CZ0422;Chomutov;533.830614800000;663.473790500000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ042;Ústecký kraj;CZ0423;Litoměřice;1052.077414100000;846.051758400000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ042;Ústecký kraj;CZ0424;Louny;942.427702900000;1043.457639100000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ042;Ústecký kraj;CZ0425;Most;907.723708200000;957.317642600000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ042;Ústecký kraj;CZ0426;Teplice;940.560307400000;858.846918400000
2020-12-18;2020-12-25;2021-01-01;2020-12-31;CZ042;Ústecký kraj;CZ0427;Ústí nad Labem;1188.221689600000;963.664427800000
